 3696.00000, 10481.00000, 1566, 28611268,10.0 Wavelength region, lines selected, lines processed, Vmicro
                                                                     Lande factors       Damping parameters  Central
Spec Ion       WL_air(A)  log gf* E_low(eV) J lo E_up(eV)  J up  lower   upper    mean   Rad.   Stark  Waals  depth
'  LS                                                              2s.2p.(3P*).3p        4D'
'NB         Kurucz C II 2014C+               8 wl:K14   4 gf:NIST10   4 NIST10   4 NIST10   8 K14   8 K14   8 K14   8 K14   4 NIST10'
'Si 3',        6831.5540,  0.190, 26.6553,  2.0, 28.4696,  1.0, 99.000, 99.000, 99.000, 8.920, 0.000, 0.000, 0.031,
'  LS                                                            3s.5p                  3P*'
'  LS                                                              3s.6s                 3S'
'_          Li 1 - K 5 Bell Si+2             5 wl:WSM   5 gf:WSM   5 WSM   5 WSM   5 WSM   5 WSM   5 WSM   5 WSM   5 WSM'
'Si 3',        6834.0660, -0.030, 26.6559,  1.0, 28.4696,  1.0, 99.000, 99.000, 99.000, 8.950, 0.000, 0.000, 0.020,
'  LS                                                            3s.5p                  3P*'
'  LS                                                              3s.6s                 3S'
'_          Li 1 - K 5 Bell Si+2             5 wl:WSM   5 gf:WSM   5 WSM   5 WSM   5 WSM   5 WSM   5 WSM   5 WSM   5 WSM'
'O 2',         6846.8130, -0.749, 28.6934,  3.5, 30.5037,  3.5, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.012,
'  LS                                                           2s2.2p2.(3P).3d          4F'
'  LS                                                             2s2.2p2.(3P).4p       4D*'
'NC         CNO, Na 1, Mg 1:O+               4 wl:NIST10   4 gf:NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10'
'O 2',         6846.9750, -0.710, 28.6934,  3.5, 30.5037,  3.5, 99.000, 99.000, 99.000, 8.430,-5.080, 0.000, 0.014,
'  LS                                                             2s2.2p2.(3P).3d        4F'
'  LS                                                             2s2.2p2.(3P).4p       4D*'
'_          Li 1 - K 5 Bell O+               5 wl:WSG   5 gf:WSG   5 WSG   5 WSG   5 WSG   5 WSG   5 WSG   5 WSG   5 WSG'
'O 2',         6869.4850, -0.644, 28.6838,  2.5, 30.4881,  2.5, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.016,
'  LS                                                           2s2.2p2.(3P).3d          4F'
'  LS                                                             2s2.2p2.(3P).4p       4D*'
'NC         CNO, Na 1, Mg 1:O+               4 wl:NIST10   4 gf:NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10'
'O 2',         6869.6490, -0.600, 28.6838,  2.5, 30.4881,  2.5, 99.000, 99.000, 99.000, 8.430,-5.080, 0.000, 0.017,
'  LS                                                             2s2.2p2.(3P).3d        4F'
'  LS                                                             2s2.2p2.(3P).4p       4D*'
'_          Li 1 - K 5 Bell O+               5 wl:WSG   5 gf:WSG   5 WSG   5 WSG   5 WSG   5 WSG   5 WSG   5 WSG   5 WSG'
'O 2',         6884.9110, -0.759, 28.6771,  1.5, 30.4774,  1.5, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.012,
'  LS                                                           2s2.2p2.(3P).3d          4F'
'  LS                                                             2s2.2p2.(3P).4p       4D*'
'NC         CNO, Na 1, Mg 1:O+               4 wl:NIST10   4 gf:NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10'
'O 2',         6885.0390, -0.720, 28.6771,  1.5, 30.4773,  1.5, 99.000, 99.000, 99.000, 8.420,-5.080, 0.000, 0.013,
'  LS                                                             2s2.2p2.(3P).3d        4F'
'  LS                                                             2s2.2p2.(3P).4p       4D*'
'_          Li 1 - K 5 Bell O+               5 wl:WSG   5 gf:WSG   5 WSG   5 WSG   5 WSG   5 WSG   5 WSG   5 WSG   5 WSG'
'He 2',        6890.9120, -0.337, 52.2411,  4.5, 54.0399,  5.5, 99.000, 99.000, 99.000,10.000, 0.000, 0.000, 0.012,
'                                                                                       n=5'
'                                                                                      n=12'
'_          He Kurucz NLTE  He+              1 wl:CDROM18   1 gf:CDROM18   1 CDROM18   1 CDROM18   1 CDROM18   1 CDROM18   1 CDROM18   1 CDROM18   1 CDROM18'
'O 2',         6895.1090,  0.191, 28.7061,  4.5, 30.5037,  3.5, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.074,
'  LS                                                           2s2.2p2.(3P).3d          4F'
'  LS                                                             2s2.2p2.(3P).4p       4D*'
'NC         CNO, Na 1, Mg 1:O+               4 wl:NIST10   4 gf:NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10'
'O 2',         6895.2730,  0.230, 28.7061,  4.5, 30.5037,  3.5, 99.000, 99.000, 99.000, 8.410,-5.080, 0.000, 0.079,
'  LS                                                             2s2.2p2.(3P).3d        4F'
'  LS                                                             2s2.2p2.(3P).4p       4D*'
'_          Li 1 - K 5 Bell O+               5 wl:WSG   5 gf:WSG   5 WSG   5 WSG   5 WSG   5 WSG   5 WSG   5 WSG   5 WSG'
'O 2',         6906.4430,  0.027, 28.6934,  3.5, 30.4881,  2.5, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.057,
'  LS                                                           2s2.2p2.(3P).3d          4F'
'  LS                                                             2s2.2p2.(3P).4p       4D*'
'NC         CNO, Na 1, Mg 1:O+               4 wl:NIST10   4 gf:NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10'
'O 2',         6906.6240,  0.070, 28.6934,  3.5, 30.4881,  2.5, 99.000, 99.000, 99.000, 8.430,-5.080, 0.000, 0.061,
'  LS                                                             2s2.2p2.(3P).3d        4F'
'  LS                                                             2s2.2p2.(3P).4p       4D*'
'_          Li 1 - K 5 Bell O+               5 wl:WSG   5 gf:WSG   5 WSG   5 WSG   5 WSG   5 WSG   5 WSG   5 WSG   5 WSG'
'O 2',         6907.8720, -0.363, 28.6771,  1.5, 30.4714,  0.5, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.027,
'  LS                                                           2s2.2p2.(3P).3d          4F'
'  LS                                                             2s2.2p2.(3P).4p       4D*'
'NC         CNO, Na 1, Mg 1:O+               4 wl:NIST10   4 gf:NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10'
'O 2',         6908.1090, -0.320, 28.6771,  1.5, 30.4713,  0.5, 99.000, 99.000, 99.000, 8.420,-5.080, 0.000, 0.030,
'  LS                                                             2s2.2p2.(3P).3d        4F'
'  LS                                                             2s2.2p2.(3P).4p       4D*'
'_          Li 1 - K 5 Bell O+               5 wl:WSG   5 gf:WSG   5 WSG   5 WSG   5 WSG   5 WSG   5 WSG   5 WSG   5 WSG'
'O 2',         6910.5620, -0.157, 28.6838,  2.5, 30.4774,  1.5, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.041,
'  LS                                                           2s2.2p2.(3P).3d          4F'
'  LS                                                             2s2.2p2.(3P).4p       4D*'
'NC         CNO, Na 1, Mg 1:O+               4 wl:NIST10   4 gf:NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10'
'O 2',         6910.7540, -0.120, 28.6838,  2.5, 30.4773,  1.5, 99.000, 99.000, 99.000, 8.430,-5.080, 0.000, 0.044,
'  LS                                                             2s2.2p2.(3P).3d        4F'
'  LS                                                             2s2.2p2.(3P).4p       4D*'
'_          Li 1 - K 5 Bell O+               5 wl:WSG   5 gf:WSG   5 WSG   5 WSG   5 WSG   5 WSG   5 WSG   5 WSG   5 WSG'
'C 3',         7037.2500,  0.443, 38.4359,  1.0, 40.1972,  2.0, 99.000, 99.000, 99.000,10.020, 0.000, 0.000, 0.054,
'  LS                                                          1s2.2p.(2P*).3s          1P*'
'  LS                                                              1s2.2s.4d             1D'
'NB         CNO, Na 1, Mg 1:C+2              4 wl:NIST10   4 gf:NIST10   4 NIST10   4 NIST10   5 FTa   5 FTa   5 FTa   5 FTa   4 NIST10'
'C 2',         7046.2500, -0.322, 22.8988,  1.5, 24.6579,  0.5,  2.670,  2.000,  2.840, 9.440,-6.130,-7.770, 0.010,
'  LS                                                           2s.2p.(3P*).3p           4S'
'  LS                                                             2s.2p.(3P*).3d        4P*'
'NB         CNO, Na 1, Mg 1:C+               4 wl:NIST10   4 gf:NIST10   4 NIST10   4 NIST10   8 K14   8 K14   8 K14   8 K14   4 NIST10'
'Si 4',        7047.9210,  0.430, 36.1411,  2.5, 37.8998,  1.5, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.021,
'  LS                                                             2p6.5d                 2D'
'  LS                                                             2p6.6p                2P*'
'_          Li 1 - K 5 Bell Si+3             5 wl:KP   5 gf:KP   5 KP   5 KP   5 KP   5 KP   5 KP   5 KP   5 KP'
'C 2',         7053.0900, -0.021, 22.8988,  1.5, 24.6561,  1.5,  1.740,  2.000,  1.870, 9.440,-6.130,-7.770, 0.019,
'  LS                                                           2s.2p.(3P*).3p           4S'
'  LS                                                             2s.2p.(3P*).3d        4P*'
'NB         CNO, Na 1, Mg 1:C+               4 wl:NIST10   4 gf:NIST10   4 NIST10   4 NIST10   8 K14   8 K14   8 K14   8 K14   4 NIST10'
'C 2',         7063.6800,  0.153, 22.8988,  1.5, 24.6535,  2.5,  1.600,  2.000,  2.300, 9.440,-6.130,-7.770, 0.027,
'  LS                                                           2s.2p.(3P*).3p           4S'
'  LS                                                             2s.2p.(3P*).3d        4P*'
'NB         CNO, Na 1, Mg 1:C+               4 wl:NIST10   4 gf:NIST10   4 NIST10   4 NIST10   8 K14   8 K14   8 K14   8 K14   4 NIST10'
'He 1',        7065.1760, -0.460, 20.9641,  2.0, 22.7185,  1.0, 99.000, 99.000, 99.000, 0.000,-4.750, 0.000, 0.246,
'  LS                                                            1s.2p                  3P*'
'  LS                                                              1s.3s                 3S'
'_          He Kurucz NLTE  He               1 wl:WSG   1 gf:WSG   1 WSG   1 WSG   1 WSG   1 WSG   1 WSG   1 WSG   1 WSG'
'He 1',        7065.2140, -0.683, 20.9641,  1.0, 22.7185,  1.0, 99.000, 99.000, 99.000, 0.000,-4.750, 0.000, 0.226,
'  LS                                                            1s.2p                  3P*'
'  LS                                                              1s.3s                 3S'
'_          He Kurucz NLTE  He               1 wl:WSG   1 gf:WSG   1 WSG   1 WSG   1 WSG   1 WSG   1 WSG   1 WSG   1 WSG'
'He 1',        7065.7070, -1.160, 20.9642,  0.0, 22.7185,  1.0, 99.000, 99.000, 99.000, 0.000,-4.750, 0.000, 0.175,
'  LS                                                            1s.2p                  3P*'
'  LS                                                              1s.3s                 3S'
'_          He Kurucz NLTE  He               1 wl:WSG   1 gf:WSG   1 WSG   1 WSG   1 WSG   1 WSG   1 WSG   1 WSG   1 WSG'
'Si 4',        7068.3870,  0.170, 36.1411,  1.5, 37.8947,  0.5, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.013,
'  LS                                                             2p6.5d                 2D'
'  LS                                                             2p6.6p                2P*'
'_          Li 1 - K 5 Bell Si+3             5 wl:KP   5 gf:KP   5 KP   5 KP   5 KP   5 KP   5 KP   5 KP   5 KP'
'O 2',         7110.0830, -0.211, 29.0687,  2.5, 30.8120,  1.5, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.029,
'  LS                                                           2s2.2p2.(3P).3d          2D'
'  LS                                                             2s2.2p2.(3P).4p       2P*'
'ND         CNO, Na 1, Mg 1:O+               4 wl:NIST10   4 gf:NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10'
'O 2',         7110.5270, -0.170, 29.0686,  2.5, 30.8118,  1.5, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.032,
'  LS                                                             2s2.2p2.(3P).3d        2D'
'  LS                                                             2s2.2p2.(3P).4p       2P*'
'_          Li 1 - K 5 Bell O+               5 wl:KP   5 gf:KP   5 KP   5 KP   5 KP   5 KP   5 KP   5 KP   5 KP'
'C 2',         7112.4791, -0.049, 22.5275,  0.5, 24.2702,  1.5,  0.400,  0.000, -0.100, 7.940,-6.240,-7.800, 0.021,
'  LS                                                           2s.2p.(3P*).3p           4D'
'  LS                                                             2s.2p.(3P*).3d        4F*'
'NB         Kurucz C II 2014C+               8 wl:K14   4 gf:NIST10   4 NIST10   4 NIST10   8 K14   8 K14   8 K14   8 K14   4 NIST10'
'C 2',         7113.0358,  0.157, 22.5293,  1.5, 24.2719,  2.5,  1.030,  1.200,  1.330, 7.940,-6.240,-7.800, 0.031,
'  LS                                                           2s.2p.(3P*).3p           4D'
'  LS                                                             2s.2p.(3P*).3d        4F*'
'NB         Kurucz C II 2014C+               8 wl:K14   4 gf:NIST10   4 NIST10   4 NIST10   8 K14   8 K14   8 K14   8 K14   4 NIST10'
'C 2',         7115.6300,  0.340, 22.5324,  2.5, 24.2743,  3.5,  1.240,  1.370,  1.540, 7.940,-6.240,-7.800, 0.045,
'  LS                                                           2s.2p.(3P*).3p           4D'
'  LS                                                             2s.2p.(3P*).3d        4F*'
'NB         CNO, Na 1, Mg 1:C+               4 wl:NIST10   4 gf:NIST10   4 NIST10   4 NIST10   8 K14   8 K14   8 K14   8 K14   4 NIST10'
'C 2',         7119.9100,  0.503, 22.5369,  3.5, 24.2778,  4.5,  1.330,  1.430,  1.600, 7.910,-6.240,-7.800, 0.059,
'  LS                                                           2s.2p.(3P*).3p           4D'
'  LS                                                             2s.2p.(3P*).3d        4F*'
'NB         CNO, Na 1, Mg 1:C+               4 wl:NIST10   4 gf:NIST10   4 NIST10   4 NIST10   8 K14   8 K14   8 K14   8 K14   4 NIST10'
'C 2',         7125.7200, -0.331, 22.5324,  2.5, 24.2719,  2.5,  1.030,  1.370,  1.200, 7.930,-6.240,-7.800, 0.011,
'  LS                                                           2s.2p.(3P*).3p           4D'
'  LS                                                             2s.2p.(3P*).3d        4F*'
'NB         CNO, Na 1, Mg 1:C+               4 wl:NIST10   4 gf:NIST10   4 NIST10   4 NIST10   8 K14   8 K14   8 K14   8 K14   4 NIST10'
'O 2',         7128.8850, -0.467, 29.0622,  1.5, 30.8009,  0.5, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.017,
'  LS                                                           2s2.2p2.(3P).3d          2D'
'  LS                                                             2s2.2p2.(3P).4p       2P*'
'ND         CNO, Na 1, Mg 1:O+               4 wl:NIST10   4 gf:NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10'
'O 2',         7129.2430, -0.470, 29.0622,  1.5, 30.8008,  0.5, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.017,
'  LS                                                             2s2.2p2.(3P).3d        2D'
'  LS                                                             2s2.2p2.(3P).4p       2P*'
'_          Li 1 - K 5 Bell O+               5 wl:KP   5 gf:KP   5 KP   5 KP   5 KP   5 KP   5 KP   5 KP   5 KP'
'He 2',        7177.5340, -0.173, 52.2411,  4.5, 53.9680,  5.5, 99.000, 99.000, 99.000,10.000, 0.000, 0.000, 0.013,
'                                                                                       n=5'
'                                                                                      n=11'
'_          He Kurucz NLTE  He+              1 wl:CDROM18   1 gf:CDROM18   1 CDROM18   1 CDROM18   1 CDROM18   1 CDROM18   1 CDROM18   1 CDROM18   1 CDROM18'
'C 2',         7231.3300,  0.039, 16.3317,  0.5, 18.0458,  1.5,  0.670,  0.800,  0.830, 9.500,-6.190,-7.770, 0.170,
'  LS                                                          2s2.3p                   2P*'
'  LS                                                              2s2.3d                2D'
'NA         CNO, Na 1, Mg 1:C+               4 wl:NIST10   4 gf:NIST10   4 NIST10   4 NIST10   8 K14   8 K14   8 K14   8 K14   4 NIST10'
'C 2',         7236.4200,  0.294, 16.3331,  1.5, 18.0460,  2.5,  1.330,  1.200,  1.100, 9.500,-6.190,-7.770, 0.203,
'  LS                                                          2s2.3p                   2P*'
'  LS                                                              2s2.3d                2D'
'NA         CNO, Na 1, Mg 1:C+               4 wl:NIST10   4 gf:NIST10   4 NIST10   4 NIST10   8 K14   8 K14   8 K14   8 K14   4 NIST10'
'C 2',         7237.1693, -0.660, 16.3331,  1.5, 18.0458,  1.5,  1.330,  0.800,  1.070, 9.500,-6.190,-7.770, 0.073,
'  LS                                                          2s2.3p                   2P*'
'  LS                                                              2s2.3d                2D'
'NA         Kurucz C II 2014C+               8 wl:K14   4 gf:NIST10   4 NIST10   4 NIST10   8 K14   8 K14   8 K14   8 K14   4 NIST10'
'O 2',         7280.2570, -0.660, 29.0687,  2.5, 30.7712,  2.5, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.011,
'  LS                                                           2s2.2p2.(3P).3d          2D'
'  LS                                                             2s2.2p2.(3P).4p       2D*'
'ND         CNO, Na 1, Mg 1:O+               4 wl:NIST10   4 gf:NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10'
'O 2',         7280.8640, -0.640, 29.0686,  2.5, 30.7711,  2.5, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.011,
'  LS                                                             2s2.2p2.(3P).3d        2D'
'  LS                                                             2s2.2p2.(3P).4p       2D*'
'_          Li 1 - K 5 Bell O+               5 wl:KP   5 gf:KP   5 KP   5 KP   5 KP   5 KP   5 KP   5 KP   5 KP'
'He 1',        7281.3490, -0.842, 21.2180,  1.0, 22.9203,  0.0, 99.000, 99.000, 99.000, 0.000,-4.540, 0.000, 0.197,
'  LS                                                            1s.2p                  1P*'
'  LS                                                              1s.3s                 1S'
'_          He Kurucz NLTE  He               1 wl:WSG   1 gf:WSG   1 WSG   1 WSG   1 WSG   1 WSG   1 WSG   1 WSG   1 WSG'
'Fe 3',        7317.6313,  0.820, 24.0048,  4.0, 25.6986,  5.0,  1.500,  1.400,  1.200, 9.340,-4.770,-7.510, 0.011,
'  LS                                                                        3d5.(6S).5d 5D'
'  LS                                                                       3d5.(6S).5f 5F*'
'_          Kurucz FeIII 201Fe+2            13 wl:K10  13 gf:K10  13 K10  13 K10  13 K10  13 K10  13 K10  13 K10  13 K10'
'Si 3',        7461.8960, -0.260, 24.9949,  1.0, 26.6560,  0.0, 99.000, 99.000, 99.000, 8.700, 0.000, 0.000, 0.021,
'  LS                                                             3s.4d                  3D'
'  LS                                                             3s.5p                 3P*'
'_          Li 1 - K 5 Bell Si+2             5 wl:WSM   5 gf:WSM   5 WSM   5 WSM   5 WSM   5 WSM   5 WSM   5 WSM   5 WSM'
'Si 3',        7462.3470, -0.390, 24.9949,  1.0, 26.6559,  1.0, 99.000, 99.000, 99.000, 8.750, 0.000, 0.000, 0.016,
'  LS                                                             3s.4d                  3D'
'  LS                                                             3s.5p                 3P*'
'_          Li 1 - K 5 Bell Si+2             5 wl:WSM   5 gf:WSM   5 WSM   5 WSM   5 WSM   5 WSM   5 WSM   5 WSM   5 WSM'
'Si 3',        7462.6540,  0.090, 24.9950,  2.0, 26.6559,  1.0, 99.000, 99.000, 99.000, 8.750, 0.000, 0.000, 0.043,
'  LS                                                             3s.4d                  3D'
'  LS                                                             3s.5p                 3P*'
'_          Li 1 - K 5 Bell Si+2             5 wl:WSM   5 gf:WSM   5 WSM   5 WSM   5 WSM   5 WSM   5 WSM   5 WSM   5 WSM'
'Si 3',        7465.6520, -0.390, 24.9950,  2.0, 26.6553,  2.0, 99.000, 99.000, 99.000, 8.700, 0.000, 0.000, 0.016,
'  LS                                                             3s.4d                  3D'
'  LS                                                             3s.5p                 3P*'
'_          Li 1 - K 5 Bell Si+2             5 wl:WSM   5 gf:WSM   5 WSM   5 WSM   5 WSM   5 WSM   5 WSM   5 WSM   5 WSM'
'Si 3',        7466.3210,  0.360, 24.9951,  3.0, 26.6553,  2.0, 99.000, 99.000, 99.000, 8.700, 0.000, 0.000, 0.069,
'  LS                                                             3s.4d                  3D'
'  LS                                                             3s.5p                 3P*'
'_          Li 1 - K 5 Bell Si+2             5 wl:WSM   5 gf:WSM   5 WSM   5 WSM   5 WSM   5 WSM   5 WSM   5 WSM   5 WSM'
'C 3',         7486.5600,  0.416, 42.8361,  2.0, 44.4918,  3.0, 99.000, 99.000, 99.000, 9.360, 0.000, 0.000, 0.011,
'  LS                                                           1s2.2s.5d                3D'
'  LS                                                             1s2.2s.6f             3F*'
'NC+        CNO, Na 1, Mg 1:C+2              4 wl:NIST10   4 gf:NIST10   4 NIST10   4 NIST10   5 FTa   5 FTa   5 FTa   5 FTa   4 NIST10'
'C 3',         7486.5600,  0.576, 42.8362,  3.0, 44.4918,  4.0, 99.000, 99.000, 99.000, 9.360, 0.000, 0.000, 0.015,
'  LS                                                           1s2.2s.5d                3D'
'  LS                                                             1s2.2s.6f             3F*'
'NC+        CNO, Na 1, Mg 1:C+2              4 wl:NIST10   4 gf:NIST10   4 NIST10   4 NIST10   5 FTa   5 FTa   5 FTa   5 FTa   4 NIST10'
'He 1',        7499.8500, -2.546, 22.7185,  1.0, 24.3712,  1.0, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.010,
'  LS                                                             1s.3s                  3S'
'  LS                                                             1s.8p                 3P*'
'_          He Kurucz NLTE  He               1 wl:K   1 gf:K   1 K   1 K   1 K   1 K   1 K   1 K   1 K'
'C 2',         7505.2603, -0.407, 21.7338,  1.5, 23.3853,  2.5,  1.330,  1.200,  1.100, 8.780,-4.820,-7.320, 0.012,
'  LS                                                                            2s2.5p 2P*'
'  LS                                                                     2s.2p.(3P*).3p 2D'
'_          Kurucz C II 2014C+               8 wl:K14   8 gf:K14   8 K14   8 K14   8 K14   8 K14   8 K14   8 K14   8 K14'
'C 2',         7519.4900, -0.588, 20.9221,  1.5, 22.5705,  1.5,  1.330,  1.330,  1.330, 9.520,-5.420,-7.780, 0.011,
'  LS                                                          2p3                      2P*'
'  LS                                                              2s.2p.(3P*).3p        2P'
'NB         CNO, Na 1, Mg 1:C+               4 wl:NIST10   4 gf:NIST10   4 NIST10   4 NIST10   8 K14   8 K14   8 K14   8 K14   4 NIST10'
'O 2',         7530.6200, -0.549, 28.8578,  3.5, 30.5037,  3.5, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.014,
'  LS                                                           2s2.2p2.(3P).3d          4D'
'  LS                                                             2s2.2p2.(3P).4p       4D*'
'ND         CNO, Na 1, Mg 1:O+               4 wl:NIST10   4 gf:NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10'
'O 2',         7530.8320, -0.690, 28.8578,  3.5, 30.5037,  3.5, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.010,
'  LS                                                             2s2.2p2.(3P).3d        4D'
'  LS                                                             2s2.2p2.(3P).4p       4D*'
'_          Li 1 - K 5 Bell O+               5 wl:KP   5 gf:KP   5 KP   5 KP   5 KP   5 KP   5 KP   5 KP   5 KP'
'C 3',         7578.1500,  0.212, 41.3347,  2.0, 42.9703,  3.0, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.013,
'  LS                                                          1s2.2p.(2P*).3d          3F*'
'  LS                                                              1s2.2s.5g             3G'
'NC+        CNO, Na 1, Mg 1:C+2              4 wl:NIST10   4 gf:NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10'
'C 3',         7592.2700,  0.330, 41.3378,  3.0, 42.9703,  4.0, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.016,
'  LS                                                          1s2.2p.(2P*).3d          3F*'
'  LS                                                              1s2.2s.5g             3G'
'NC+        CNO, Na 1, Mg 1:C+2              4 wl:NIST10   4 gf:NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10'
'He 2',        7592.7500,  0.022, 52.2411,  4.5, 53.8736,  5.5, 99.000, 99.000, 99.000,10.000, 0.000, 0.000, 0.013,
'                                                                                       n=5'
'                                                                                      n=10'
'_          He Kurucz NLTE  He+              1 wl:CDROM18   1 gf:CDROM18   1 CDROM18   1 CDROM18   1 CDROM18   1 CDROM18   1 CDROM18   1 CDROM18   1 CDROM18'
'Si 3',        7612.3570,  0.660, 26.5986,  1.0, 28.2269,  2.0, 99.000, 99.000, 99.000, 9.110, 0.000, 0.000, 0.063,
'  LS                                                            3s.5p                  1P*'
'  LS                                                              3s.5d                 1D'
'_          Li 1 - K 5 Bell Si+2             5 wl:WSM   5 gf:WSM   5 WSM   5 WSM   5 WSM   5 WSM   5 WSM   5 WSM   5 WSM'
'C 3',         7612.7500,  0.446, 41.3422,  4.0, 42.9704,  5.0, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.020,
'  LS                                                          1s2.2p.(2P*).3d          3F*'
'  LS                                                              1s2.2s.5g             3G'
'NC+        CNO, Na 1, Mg 1:C+2              4 wl:NIST10   4 gf:NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10'
'Si 4',        7678.7490,  0.820, 39.0836,  2.5, 40.6978,  3.5, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.012,
'  LS                                                            2p6.6f                 2F*'
'  LS                                                              2p6.7g                2G'
'_          Li 1 - K 5 Bell Si+3             5 wl:KP   5 gf:KP   5 KP   5 KP   5 KP   5 KP   5 KP   5 KP   5 KP'
'Si 4',        7678.7490,  0.930, 39.0836,  3.5, 40.6978,  4.5, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.014,
'  LS                                                            2p6.6f                 2F*'
'  LS                                                              2p6.7g                2G'
'_          Li 1 - K 5 Bell Si+3             5 wl:KP   5 gf:KP   5 KP   5 KP   5 KP   5 KP   5 KP   5 KP   5 KP'
'Si 4',        7718.7870,  1.080, 39.0929,  3.5, 40.6987,  4.5, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.018,
'  LS                                                             2p6.6g                 2G'
'  LS                                                             2p6.7h                2H*'
'_          Li 1 - K 5 Bell Si+3             5 wl:KP   5 gf:KP   5 KP   5 KP   5 KP   5 KP   5 KP   5 KP   5 KP'
'Si 4',        7718.7870,  1.170, 39.0929,  4.5, 40.6987,  5.5, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.021,
'  LS                                                             2p6.6g                 2G'
'  LS                                                             2p6.7h                2H*'
'_          Li 1 - K 5 Bell Si+3             5 wl:KP   5 gf:KP   5 KP   5 KP   5 KP   5 KP   5 KP   5 KP   5 KP'
'He 1',        7816.1470, -2.372, 22.7185,  1.0, 24.3043,  1.0, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.014,
'  LS                                                             1s.3s                  3S'
'  LS                                                             1s.7p                 3P*'
'_          He Kurucz NLTE  He               1 wl:K   1 gf:K   1 K   1 K   1 K   1 K   1 K   1 K   1 K'
'Mg 2',        7877.0540,  0.390,  9.9955,  0.5, 11.5691,  1.5, 99.000, 99.000, 99.000, 0.000,-4.540, 0.000, 0.037,
'  LS                                                            2p6.4p                 2P*'
'  LS                                                              2p6.4d                2D'
'_          Mg Kurucz NLTE  Mg+             14 wl:KP  14 gf:KP  14 KP  14 KP  14 KP  14 KP  14 KP  14 KP  14 KP'
'Al 3',        7881.7800,  0.310, 20.5549,  2.5, 22.1275,  1.5, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.011,
'  LS                                                             2p6.4d                 2D'
'  LS                                                             2p6.5p                2P*'
'_          Li 1 - K 5 Bell Al+2             5 wl:KP   5 gf:KP   5 KP   5 KP   5 KP   5 KP   5 KP   5 KP   5 KP'
'Si 3',        7890.2150, -0.110, 26.6559,  1.0, 28.2269,  2.0, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.013,
'  LS                                                            3s.5p                  3P*'
